"condition","node","step","level"
"Th17","JUN",37,0.09
"Th17","JUN",38,0.085
"Th17","JUN",39,0.085
"Th17","JUN",40,0.08
"Th17","JUN",41,0.08
"Th17","JUN",42,0.07
"Th17","JUN",43,0.06
"Th17","JUN",44,0.05
"Th17","JUN",45,0.045
"Th17","JUN",46,0.045
"Th17","JUN",47,0.04
"Th17","JUN",48,0.035
"Th17","JUN",49,0.035
"Th17","JUN",50,0.03
"Th17","JUN",51,0.03
"Th17","JUN",52,0.02
"Th17","JUN",53,0.02
"Th17","JUN",54,0.02
"Th17","JUN",55,0.02
"Th17","JUN",56,0.015
"Th17","JUN",57,0.015
"Th17","JUN",58,0.015
"Th17","JUN",59,0.015
"Th17","JUN",60,0.01
"Th17","JUN",61,0.01
"Th17","JUN",62,0.01
"Th17","JUN",63,0.005
"Th17","JUN",64,0
"Th17","JUN",65,0
"Th17","JUN",66,0
"Th17","JUN",67,0
"Th17","JUN",68,0
"Th17","JUN",69,0
"Th17","JUN",70,0
"Th17","JUN",71,0
"Th17","JUN",72,0
"Th17","JUN",73,0
"Th17","JUN",74,0
"Th17","JUN",75,0
"Th17","JUN",76,0
"Th17","JUN",77,0
"Th17","JUN",78,0
"Th17","JUN",79,0
"Th17","JUN",80,0
"Th17","JUN",81,0
"Th17","JUN",82,0
"Th17","JUN",83,0
"Th17","JUN",84,0
"Th17","JUN",85,0
"Th17","JUN",86,0
"Th17","JUN",87,0
"Th17","JUN",88,0
"Th17","JUN",89,0
"Th17","JUN",90,0
"Th17","JUN",91,0
"Th17","JUN",92,0
"Th17","JUN",93,0
"Th17","JUN",94,0
"Th17","JUN",95,0
"Th17","JUN",96,0
"Th17","JUN",97,0
"Th17","JUN",98,0
"Th17","JUN",99,0
"Th17","JUN",100,0
"Th17","JUN",101,0
"Th17","JUN",102,0
"Th17","JUN",103,0
"Th17","JUN",104,0
"Th17","JUN",105,0
"Th17","JUN",106,0
"Th17","JUN",107,0
"Th17","JUN",108,0
"Th17","JUN",109,0
"Th17","JUN",110,0
"Th17","JUN",111,0
"Th17","JUN",112,0
"Th17","JUN",113,0
"Th17","JUN",114,0
"Th17","JUN",115,0
"Th17","JUN",116,0
"Th17","JUN",117,0
"Th17","JUN",118,0
"Th17","JUN",119,0
"Th17","JUN",120,0
"Th17","JUN",121,0
"Th17","JUN",122,0
"Th17","JUN",123,0
"Th17","JUN",124,0
"Th17","JUN",125,0
"Th17","JUN",126,0
"Th17","JUN",127,0
"Th17","JUN",128,0
"Th17","JUN",129,0
"Th17","JUN",130,0
"Th17","JUN",131,0
"Th17","JUN",132,0
"Th17","JUN",133,0
"Th17","JUN",134,0
"Th17","JUN",135,0
"Th17","JUN",136,0
"Th17","JUN",137,0
"Th17","JUN",138,0
"Th17","JUN",139,0
"Th17","JUN",140,0
"Th17","JUN",141,0
"Th17","JUN",142,0
"Th17","JUN",143,0
"Th17","JUN",144,0
"Th17","JUN",145,0
"Th17","JUN",146,0
"Th17","JUN",147,0
"Th17","JUN",148,0
"Th17","JUN",149,0
"Th17","JUN",150,0
"Th17","JUN",151,0
"Th17","JUN",152,0
"Th17","JUN",153,0
"Th17","JUN",154,0
"Th17","JUN",155,0
"Th17","JUN",156,0
"Th17","JUN",157,0
"Th17","JUN",158,0
"Th17","JUN",159,0
"Th17","JUN",160,0
"Th17","JUN",161,0
"Th17","JUN",162,0
"Th17","JUN",163,0
"Th17","JUN",164,0
"Th17","JUN",165,0
"Th17","JUN",166,0
"Th17","JUN",167,0
"Th17","JUN",168,0
"Th17","JUN",169,0
"Th17","JUN",170,0
"Th17","JUN",171,0
"Th17","JUN",172,0
"Th17","JUN",173,0
"Th17","JUN",174,0
"Th17","JUN",175,0
"Th17","JUN",176,0
"Th17","JUN",177,0
"Th17","JUN",178,0
"Th17","JUN",179,0
"Th17","JUN",180,0
"Th17","JUN",181,0
"Th17","JUN",182,0
"Th17","JUN",183,0
"Th17","JUN",184,0
"Th17","JUN",185,0
"Th17","JUN",186,0
"Th17","JUN",187,0
"Th17","JUN",188,0
"Th17","JUN",189,0
"Th17","JUN",190,0
"Th17","JUN",191,0
"Th17","JUN",192,0
"Th17","JUN",193,0
"Th17","JUN",194,0
"Th17","JUN",195,0
"Th17","JUN",196,0
"Th17","JUN",197,0
"Th17","JUN",198,0
"Th17","JUN",199,0
"Th17","JUN",200,0
"Th17","FOS",0,0
"Th17","FOS",1,0
"Th17","FOS",2,0
"Th17","FOS",3,0
"Th17","FOS",4,0
"Th17","FOS",5,0
"Th17","FOS",6,0
"Th17","FOS",7,0
"Th17","FOS",8,0
"Th17","FOS",9,0
"Th17","FOS",10,0
"Th17","FOS",11,0
"Th17","FOS",12,0
"Th17","FOS",13,0
"Th17","FOS",14,0
"Th17","FOS",15,0
"Th17","FOS",16,0
"Th17","FOS",17,0
"Th17","FOS",18,0
"Th17","FOS",19,0
"Th17","FOS",20,0
"Th17","FOS",21,0
"Th17","FOS",22,0
"Th17","FOS",23,0
"Th17","FOS",24,0
"Th17","FOS",25,0
"Th17","FOS",26,0
"Th17","FOS",27,0
"Th17","FOS",28,0
"Th17","FOS",29,0
"Th17","FOS",30,0
"Th17","FOS",31,0
"Th17","FOS",32,0
"Th17","FOS",33,0
"Th17","FOS",34,0
"Th17","FOS",35,0
"Th17","FOS",36,0
"Th17","FOS",37,0
"Th17","FOS",38,0
"Th17","FOS",39,0
"Th17","FOS",40,0
"Th17","FOS",41,0
"Th17","FOS",42,0
"Th17","FOS",43,0
"Th17","FOS",44,0
"Th17","FOS",45,0
"Th17","FOS",46,0
"Th17","FOS",47,0
"Th17","FOS",48,0
"Th17","FOS",49,0
"Th17","FOS",50,0
"Th17","FOS",51,0
"Th17","FOS",52,0
"Th17","FOS",53,0
"Th17","FOS",54,0
"Th17","FOS",55,0
"Th17","FOS",56,0
"Th17","FOS",57,0
"Th17","FOS",58,0
"Th17","FOS",59,0
"Th17","FOS",60,0
"Th17","FOS",61,0
"Th17","FOS",62,0
"Th17","FOS",63,0
"Th17","FOS",64,0
"Th17","FOS",65,0
"Th17","FOS",66,0
"Th17","FOS",67,0
"Th17","FOS",68,0
"Th17","FOS",69,0
"Th17","FOS",70,0
"Th17","FOS",71,0
"Th17","FOS",72,0
"Th17","FOS",73,0
"Th17","FOS",74,0
"Th17","FOS",75,0
"Th17","FOS",76,0
"Th17","FOS",77,0
"Th17","FOS",78,0
"Th17","FOS",79,0
"Th17","FOS",80,0
"Th17","FOS",81,0
"Th17","FOS",82,0
"Th17","FOS",83,0
"Th17","FOS",84,0
"Th17","FOS",85,0
"Th17","FOS",86,0
"Th17","FOS",87,0
"Th17","FOS",88,0
"Th17","FOS",89,0
"Th17","FOS",90,0
"Th17","FOS",91,0
"Th17","FOS",92,0
"Th17","FOS",93,0
"Th17","FOS",94,0
"Th17","FOS",95,0
"Th17","FOS",96,0
"Th17","FOS",97,0
"Th17","FOS",98,0
"Th17","FOS",99,0
"Th17","FOS",100,0
"Th17","FOS",101,0
"Th17","FOS",102,0
"Th17","FOS",103,0
"Th17","FOS",104,0
"Th17","FOS",105,0
"Th17","FOS",106,0
"Th17","FOS",107,0
"Th17","FOS",108,0
"Th17","FOS",109,0
"Th17","FOS",110,0
"Th17","FOS",111,0
"Th17","FOS",112,0
"Th17","FOS",113,0
"Th17","FOS",114,0
"Th17","FOS",115,0
"Th17","FOS",116,0
"Th17","FOS",117,0
"Th17","FOS",118,0
"Th17","FOS",119,0
"Th17","FOS",120,0
"Th17","FOS",121,0
"Th17","FOS",122,0
"Th17","FOS",123,0
"Th17","FOS",124,0
"Th17","FOS",125,0
"Th17","FOS",126,0
"Th17","FOS",127,0
"Th17","FOS",128,0
"Th17","FOS",129,0
"Th17","FOS",130,0
"Th17","FOS",131,0
"Th17","FOS",132,0
"Th17","FOS",133,0
"Th17","FOS",134,0
"Th17","FOS",135,0
"Th17","FOS",136,0
"Th17","FOS",137,0
"Th17","FOS",138,0
"Th17","FOS",139,0
"Th17","FOS",140,0
"Th17","FOS",141,0
"Th17","FOS",142,0
"Th17","FOS",143,0
"Th17","FOS",144,0
"Th17","FOS",145,0
"Th17","FOS",146,0
"Th17","FOS",147,0
"Th17","FOS",148,0
"Th17","FOS",149,0
"Th17","FOS",150,0
"Th17","FOS",151,0
"Th17","FOS",152,0
"Th17","FOS",153,0
"Th17","FOS",154,0
"Th17","FOS",155,0
"Th17","FOS",156,0
"Th17","FOS",157,0
"Th17","FOS",158,0
"Th17","FOS",159,0
"Th17","FOS",160,0
"Th17","FOS",161,0
"Th17","FOS",162,0
"Th17","FOS",163,0
"Th17","FOS",164,0
"Th17","FOS",165,0
"Th17","FOS",166,0
"Th17","FOS",167,0
"Th17","FOS",168,0
"Th17","FOS",169,0
"Th17","FOS",170,0
"Th17","FOS",171,0
"Th17","FOS",172,0
"Th17","FOS",173,0
"Th17","FOS",174,0
"Th17","FOS",175,0
"Th17","FOS",176,0
"Th17","FOS",177,0
"Th17","FOS",178,0
"Th17","FOS",179,0
"Th17","FOS",180,0
"Th17","FOS",181,0
"Th17","FOS",182,0
"Th17","FOS",183,0
"Th17","FOS",184,0
"Th17","FOS",185,0
"Th17","FOS",186,0
"Th17","FOS",187,0
"Th17","FOS",188,0
"Th17","FOS",189,0
"Th17","FOS",190,0
"Th17","FOS",191,0
"Th17","FOS",192,0
"Th17","FOS",193,0
"Th17","FOS",194,0
"Th17","FOS",195,0
"Th17","FOS",196,0
"Th17","FOS",197,0
"Th17","FOS",198,0
"Th17","FOS",199,0
"Th17","FOS",200,0
"Th17","FOXO1",0,0
"Th17","FOXO1",1,0
"Th17","FOXO1",2,0.01
"Th17","FOXO1",3,0.03
"Th17","FOXO1",4,0.055
"Th17","FOXO1",5,0.06
"Th17","FOXO1",6,0.08
"Th17","FOXO1",7,0.105
"Th17","FOXO1",8,0.125
"Th17","FOXO1",9,0.16
"Th17","FOXO1",10,0.17
"Th17","FOXO1",11,0.175
"Th17","FOXO1",12,0.18
"Th17","FOXO1",13,0.19
"Th17","FOXO1",14,0.215
"Th17","FOXO1",15,0.22
"Th17","FOXO1",16,0.21
"Th17","FOXO1",17,0.205
"Th17","FOXO1",18,0.205
"Th17","FOXO1",19,0.215
"Th17","FOXO1",20,0.19
"Th17","FOXO1",21,0.175
"Th17","FOXO1",22,0.155
"Th17","FOXO1",23,0.145
"Th17","FOXO1",24,0.135
"Th17","FOXO1",25,0.135
"Th17","FOXO1",26,0.13
"Th17","FOXO1",27,0.125
"Th17","FOXO1",28,0.125
"Th17","FOXO1",29,0.125
"Th17","FOXO1",30,0.12
"Th17","FOXO1",31,0.11
"Th17","FOXO1",32,0.105
"Th17","FOXO1",33,0.08
"Th17","FOXO1",34,0.075
"Th17","FOXO1",35,0.07
"Th17","FOXO1",36,0.06
"Th17","FOXO1",37,0.06
"Th17","FOXO1",38,0.06
"Th17","FOXO1",39,0.055
"Th17","FOXO1",40,0.05
"Th17","FOXO1",41,0.04
"Th17","FOXO1",42,0.035
"Th17","FOXO1",43,0.025
"Th17","FOXO1",44,0.02
"Th17","FOXO1",45,0.02
"Th17","FOXO1",46,0.015
"Th17","FOXO1",47,0.015
"Th17","FOXO1",48,0.015
"Th17","FOXO1",49,0.015
"Th17","FOXO1",50,0.015
"Th17","FOXO1",51,0.015
"Th17","FOXO1",52,0.01
"Th17","FOXO1",53,0.01
"Th17","FOXO1",54,0.01
"Th17","FOXO1",55,0.005
"Th17","FOXO1",56,0.005
"Th17","FOXO1",57,0.005
"Th17","FOXO1",58,0.005
"Th17","FOXO1",59,0.005
"Th17","FOXO1",60,0.005
"Th17","FOXO1",61,0.005
"Th17","FOXO1",62,0.005
"Th17","FOXO1",63,0.005
"Th17","FOXO1",64,0
"Th17","FOXO1",65,0
"Th17","FOXO1",66,0
"Th17","FOXO1",67,0
"Th17","FOXO1",68,0
"Th17","FOXO1",69,0
"Th17","FOXO1",70,0
"Th17","FOXO1",71,0
"Th17","FOXO1",72,0
"Th17","FOXO1",73,0
"Th17","FOXO1",74,0
"Th17","FOXO1",75,0
"Th17","FOXO1",76,0
"Th17","FOXO1",77,0
"Th17","FOXO1",78,0
"Th17","FOXO1",79,0
"Th17","FOXO1",80,0
"Th17","FOXO1",81,0
"Th17","FOXO1",82,0
"Th17","FOXO1",83,0
"Th17","FOXO1",84,0
"Th17","FOXO1",85,0
"Th17","FOXO1",86,0
"Th17","FOXO1",87,0
"Th17","FOXO1",88,0
"Th17","FOXO1",89,0
"Th17","FOXO1",90,0
"Th17","FOXO1",91,0
"Th17","FOXO1",92,0
"Th17","FOXO1",93,0
"Th17","FOXO1",94,0
"Th17","FOXO1",95,0
"Th17","FOXO1",96,0
"Th17","FOXO1",97,0
"Th17","FOXO1",98,0
"Th17","FOXO1",99,0
"Th17","FOXO1",100,0
"Th17","FOXO1",101,0
"Th17","FOXO1",102,0
"Th17","FOXO1",103,0
"Th17","FOXO1",104,0
"Th17","FOXO1",105,0
"Th17","FOXO1",106,0
"Th17","FOXO1",107,0
"Th17","FOXO1",108,0
"Th17","FOXO1",109,0
"Th17","FOXO1",110,0
"Th17","FOXO1",111,0
"Th17","FOXO1",112,0
"Th17","FOXO1",113,0
"Th17","FOXO1",114,0
"Th17","FOXO1",115,0
"Th17","FOXO1",116,0
"Th17","FOXO1",117,0
"Th17","FOXO1",118,0
"Th17","FOXO1",119,0
"Th17","FOXO1",120,0
"Th17","FOXO1",121,0
"Th17","FOXO1",122,0
"Th17","FOXO1",123,0
"Th17","FOXO1",124,0
"Th17","FOXO1",125,0
"Th17","FOXO1",126,0
"Th17","FOXO1",127,0
"Th17","FOXO1",128,0
"Th17","FOXO1",129,0
"Th17","FOXO1",130,0
"Th17","FOXO1",131,0
"Th17","FOXO1",132,0
"Th17","FOXO1",133,0
"Th17","FOXO1",134,0
"Th17","FOXO1",135,0
"Th17","FOXO1",136,0
"Th17","FOXO1",137,0
"Th17","FOXO1",138,0
"Th17","FOXO1",139,0
"Th17","FOXO1",140,0
"Th17","FOXO1",141,0
"Th17","FOXO1",142,0
"Th17","FOXO1",143,0
"Th17","FOXO1",144,0
"Th17","FOXO1",145,0
"Th17","FOXO1",146,0
"Th17","FOXO1",147,0
"Th17","FOXO1",148,0
"Th17","FOXO1",149,0
"Th17","FOXO1",150,0
"Th17","FOXO1",151,0
"Th17","FOXO1",152,0
"Th17","FOXO1",153,0
"Th17","FOXO1",154,0
"Th17","FOXO1",155,0
"Th17","FOXO1",156,0
"Th17","FOXO1",157,0
"Th17","FOXO1",158,0
"Th17","FOXO1",159,0
"Th17","FOXO1",160,0
"Th17","FOXO1",161,0
"Th17","FOXO1",162,0
"Th17","FOXO1",163,0
"Th17","FOXO1",164,0
"Th17","FOXO1",165,0
"Th17","FOXO1",166,0
"Th17","FOXO1",167,0
"Th17","FOXO1",168,0
"Th17","FOXO1",169,0
"Th17","FOXO1",170,0
"Th17","FOXO1",171,0
"Th17","FOXO1",172,0
"Th17","FOXO1",173,0
"Th17","FOXO1",174,0
"Th17","FOXO1",175,0
"Th17","FOXO1",176,0
"Th17","FOXO1",177,0
"Th17","FOXO1",178,0
"Th17","FOXO1",179,0
"Th17","FOXO1",180,0
"Th17","FOXO1",181,0
"Th17","FOXO1",182,0
"Th17","FOXO1",183,0
"Th17","FOXO1",184,0
"Th17","FOXO1",185,0
"Th17","FOXO1",186,0
"Th17","FOXO1",187,0
"Th17","FOXO1",188,0
"Th17","FOXO1",189,0
"Th17","FOXO1",190,0
"Th17","FOXO1",191,0
"Th17","FOXO1",192,0
"Th17","FOXO1",193,0
"Th17","FOXO1",194,0
"Th17","FOXO1",195,0
"Th17","FOXO1",196,0
"Th17","FOXO1",197,0
"Th17","FOXO1",198,0
"Th17","FOXO1",199,0
"Th17","FOXO1",200,0
"Th17","IP3",0,0
"Th17","IP3",1,0
"Th17","IP3",2,0
"Th17","IP3",3,0
"Th17","IP3",4,0.005
"Th17","IP3",5,0.005
"Th17","IP3",6,0.01
"Th17","IP3",7,0.025
"Th17","IP3",8,0.06
"Th17","IP3",9,0.08
"Th17","IP3",10,0.09
"Th17","IP3",11,0.14
"Th17","IP3",12,0.165
"Th17","IP3",13,0.22
"Th17","IP3",14,0.25
"Th17","IP3",15,0.3
"Th17","IP3",16,0.35
"Th17","IP3",17,0.44
"Th17","IP3",18,0.51
"Th17","IP3",19,0.6
"Th17","IP3",20,0.635
"Th17","IP3",21,0.695
"Th17","IP3",22,0.71
"Th17","IP3",23,0.765
"Th17","IP3",24,0.825
"Th17","IP3",25,0.87
"Th17","IP3",26,0.89
"Th17","IP3",27,0.91
"Th17","IP3",28,0.92
"Th17","IP3",29,0.93
"Th17","IP3",30,0.94
"Th17","IP3",31,0.955
"Th17","IP3",32,0.975
"Th17","IP3",33,0.98
"Th17","IP3",34,0.98
"Th17","IP3",35,0.985
"Th17","IP3",36,0.985
"Th17","IP3",37,0.995
"Th17","IP3",38,0.995
"Th17","IP3",39,0.995
"Th17","IP3",40,1
"Th17","IP3",41,1
"Th17","IP3",42,1
"Th17","IP3",43,1
"Th17","IP3",44,1
"Th17","IP3",45,1
"Th17","IP3",46,0.995
"Th17","IP3",47,0.995
"Th17","IP3",48,0.995
"Th17","IP3",49,0.99
"Th17","IP3",50,0.99
"Th17","IP3",51,0.985
"Th17","IP3",52,0.96
"Th17","IP3",53,0.945
"Th17","IP3",54,0.935
"Th17","IP3",55,0.92
"Th17","IP3",56,0.895
"Th17","IP3",57,0.88
"Th17","IP3",58,0.85
"Th17","IP3",59,0.805
"Th17","IP3",60,0.765
"Th17","IP3",61,0.745
"Th17","IP3",62,0.685
"Th17","IP3",63,0.63
"Th17","IP3",64,0.59
"Th17","IP3",65,0.53
"Th17","IP3",66,0.51
"Th17","IP3",67,0.475
"Th17","IP3",68,0.43
"Th17","IP3",69,0.385
"Th17","IP3",70,0.335
"Th17","IP3",71,0.32
"Th17","IP3",72,0.295
"Th17","IP3",73,0.28
"Th17","IP3",74,0.25
"Th17","IP3",75,0.23
"Th17","IP3",76,0.215
"Th17","IP3",77,0.19
"Th17","IP3",78,0.175
"Th17","IP3",79,0.17
"Th17","IP3",80,0.145
"Th17","IP3",81,0.145
"Th17","IP3",82,0.165
"Th17","IP3",83,0.185
"Th17","IP3",84,0.21
"Th17","IP3",85,0.21
"Th17","IP3",86,0.235
"Th17","IP3",87,0.265
"Th17","IP3",88,0.29
"Th17","IP3",89,0.335
"Th17","IP3",90,0.405
"Th17","IP3",91,0.445
"Th17","IP3",92,0.475
"Th17","IP3",93,0.515
"Th17","IP3",94,0.525
"Th17","IP3",95,0.59
"Th17","IP3",96,0.62
"Th17","IP3",97,0.65
"Th17","IP3",98,0.7
"Th17","IP3",99,0.74
"Th17","IP3",100,0.76
"Th17","IP3",101,0.77
"Th17","IP3",102,0.78
"Th17","IP3",103,0.82
"Th17","IP3",104,0.83
"Th17","IP3",105,0.83
"Th17","IP3",106,0.855
"Th17","IP3",107,0.865
"Th17","IP3",108,0.88
"Th17","IP3",109,0.9
"Th17","IP3",110,0.91
"Th17","IP3",111,0.915
"Th17","IP3",112,0.925
"Th17","IP3",113,0.925
"Th17","IP3",114,0.925
"Th17","IP3",115,0.92
"Th17","IP3",116,0.885
"Th17","IP3",117,0.875
"Th17","IP3",118,0.82
"Th17","IP3",119,0.775
"Th17","IP3",120,0.725
"Th17","IP3",121,0.665
"Th17","IP3",122,0.59
"Th17","IP3",123,0.555
"Th17","IP3",124,0.5
"Th17","IP3",125,0.455
"Th17","IP3",126,0.415
"Th17","IP3",127,0.395
"Th17","IP3",128,0.38
"Th17","IP3",129,0.34
"Th17","IP3",130,0.315
"Th17","IP3",131,0.29
"Th17","IP3",132,0.28
"Th17","IP3",133,0.27
"Th17","IP3",134,0.235
"Th17","IP3",135,0.26
"Th17","IP3",136,0.255
"Th17","IP3",137,0.26
"Th17","IP3",138,0.27
"Th17","IP3",139,0.265
"Th17","IP3",140,0.31
"Th17","IP3",141,0.34
"Th17","IP3",142,0.37
"Th17","IP3",143,0.395
"Th17","IP3",144,0.45
"Th17","IP3",145,0.47
"Th17","IP3",146,0.5
"Th17","IP3",147,0.555
"Th17","IP3",148,0.6
"Th17","IP3",149,0.63
"Th17","IP3",150,0.675
"Th17","IP3",151,0.71
"Th17","IP3",152,0.725
"Th17","IP3",153,0.755
"Th17","IP3",154,0.775
"Th17","IP3",155,0.785
"Th17","IP3",156,0.8
"Th17","IP3",157,0.79
"Th17","IP3",158,0.79
"Th17","IP3",159,0.795
"Th17","IP3",160,0.83
"Th17","IP3",161,0.845
"Th17","IP3",162,0.845
"Th17","IP3",163,0.86
"Th17","IP3",164,0.86
"Th17","IP3",165,0.845
"Th17","IP3",166,0.845
"Th17","IP3",167,0.835
"Th17","IP3",168,0.815
"Th17","IP3",169,0.78
"Th17","IP3",170,0.74
"Th17","IP3",171,0.7
"Th17","IP3",172,0.66
"Th17","IP3",173,0.595
"Th17","IP3",174,0.55
"Th17","IP3",175,0.525
"Th17","IP3",176,0.495
"Th17","IP3",177,0.465
"Th17","IP3",178,0.435
"Th17","IP3",179,0.415
"Th17","IP3",180,0.37
"Th17","IP3",181,0.36
"Th17","IP3",182,0.33
"Th17","IP3",183,0.305
"Th17","IP3",184,0.29
"Th17","IP3",185,0.285
"Th17","IP3",186,0.28
"Th17","IP3",187,0.275
"Th17","IP3",188,0.275
"Th17","IP3",189,0.295
"Th17","IP3",190,0.315
"Th17","IP3",191,0.385
"Th17","IP3",192,0.415
"Th17","IP3",193,0.42
"Th17","IP3",194,0.43
"Th17","IP3",195,0.465
"Th17","IP3",196,0.49
"Th17","IP3",197,0.505
"Th17","IP3",198,0.565
"Th17","IP3",199,0.575
"Th17","IP3",200,0.6
"Th17","DAG",0,0
"Th17","DAG",1,0
"Th17","DAG",2,0
"Th17","DAG",3,0
"Th17","DAG",4,0.005
"Th17","DAG",5,0.02
"Th17","DAG",6,0.035
"Th17","DAG",7,0.055
"Th17","DAG",8,0.06
"Th17","DAG",9,0.085
"Th17","DAG",10,0.125
"Th17","DAG",11,0.15
"Th17","DAG",12,0.19
"Th17","DAG",13,0.25
"Th17","DAG",14,0.31
"Th17","DAG",15,0.36
"Th17","DAG",16,0.39
"Th17","DAG",17,0.455
"Th17","DAG",18,0.495
"Th17","DAG",19,0.535
"Th17","DAG",20,0.6
"Th17","DAG",21,0.675
"Th17","DAG",22,0.705
"Th17","DAG",23,0.755
"Th17","DAG",24,0.785
"Th17","DAG",25,0.8
"Th17","DAG",26,0.83
"Th17","DAG",27,0.865
"Th17","DAG",28,0.875
"Th17","DAG",29,0.915
"Th17","DAG",30,0.93
"Th17","DAG",31,0.945
"Th17","DAG",32,0.96
"Th17","DAG",33,0.97
"Th17","DAG",34,0.985
"Th17","DAG",35,0.99
"Th17","DAG",36,0.99
"Th17","DAG",37,0.995
"Th17","DAG",38,1
"Th17","DAG",39,1
"Th17","DAG",40,1
"Th17","DAG",41,1
"Th17","DAG",42,1
"Th17","DAG",43,1
"Th17","DAG",44,1
"Th17","DAG",45,1
"Th17","DAG",46,1
"Th17","DAG",47,1
"Th17","DAG",48,1
"Th17","DAG",49,0.99
"Th17","DAG",50,0.985
"Th17","DAG",51,0.975
"Th17","DAG",52,0.965
"Th17","DAG",53,0.96
"Th17","DAG",54,0.94
"Th17","DAG",55,0.925
"Th17","DAG",56,0.875
"Th17","DAG",57,0.845
"Th17","DAG",58,0.84
"Th17","DAG",59,0.82
"Th17","DAG",60,0.78
"Th17","DAG",61,0.745
"Th17","DAG",62,0.71
"Th17","DAG",63,0.645
"Th17","DAG",64,0.61
"Th17","DAG",65,0.575
"Th17","DAG",66,0.55
"Th17","DAG",67,0.51
"Th17","DAG",68,0.485
"Th17","DAG",69,0.42
"Th17","DAG",70,0.38
"Th17","DAG",71,0.35
"Th17","DAG",72,0.32
"Th17","DAG",73,0.295
"Th17","DAG",74,0.265
"Th17","DAG",75,0.26
"Th17","DAG",76,0.23
"Th17","DAG",77,0.185
"Th17","DAG",78,0.17
"Th17","DAG",79,0.155
"Th17","DAG",80,0.16
"Th17","DAG",81,0.17
"Th17","DAG",82,0.185
"Th17","DAG",83,0.165
"Th17","DAG",84,0.205
"Th17","DAG",85,0.24
"Th17","DAG",86,0.265
"Th17","DAG",87,0.28
"Th17","DAG",88,0.295
"Th17","DAG",89,0.335
"Th17","DAG",90,0.365
"Th17","DAG",91,0.42
"Th17","DAG",92,0.46
"Th17","DAG",93,0.5
"Th17","DAG",94,0.55
"Th17","DAG",95,0.585
"Th17","DAG",96,0.6
"Th17","DAG",97,0.635
"Th17","DAG",98,0.68
"Th17","DAG",99,0.685
"Th17","DAG",100,0.72
"Th17","DAG",101,0.745
"Th17","DAG",102,0.755
"Th17","DAG",103,0.77
"Th17","DAG",104,0.79
"Th17","DAG",105,0.8
"Th17","DAG",106,0.83
"Th17","DAG",107,0.85
"Th17","DAG",108,0.87
"Th17","DAG",109,0.89
"Th17","DAG",110,0.9
"Th17","DAG",111,0.9
"Th17","DAG",112,0.89
"Th17","DAG",113,0.905
"Th17","DAG",114,0.905
"Th17","DAG",115,0.885
"Th17","DAG",116,0.88
"Th17","DAG",117,0.855
"Th17","DAG",118,0.835
"Th17","DAG",119,0.79
"Th17","DAG",120,0.725
"Th17","DAG",121,0.695
"Th17","DAG",122,0.655
"Th17","DAG",123,0.58
"Th17","DAG",124,0.545
"Th17","DAG",125,0.5
"Th17","DAG",126,0.465
"Th17","DAG",127,0.43
"Th17","DAG",128,0.41
"Th17","DAG",129,0.38
"Th17","DAG",130,0.34
"Th17","DAG",131,0.31
"Th17","DAG",132,0.3
"Th17","DAG",133,0.25
"Th17","DAG",134,0.24
"Th17","DAG",135,0.23
"Th17","DAG",136,0.24
"Th17","DAG",137,0.22
"Th17","DAG",138,0.255
"Th17","DAG",139,0.28
"Th17","DAG",140,0.3
"Th17","DAG",141,0.33
"Th17","DAG",142,0.345
"Th17","DAG",143,0.385
"Th17","DAG",144,0.415
"Th17","DAG",145,0.45
"Th17","DAG",146,0.485
"Th17","DAG",147,0.52
"Th17","DAG",148,0.575
"Th17","DAG",149,0.625
"Th17","DAG",150,0.67
"Th17","DAG",151,0.68
"Th17","DAG",152,0.7
"Th17","DAG",153,0.74
"Th17","DAG",154,0.76
"Th17","DAG",155,0.775
"Th17","DAG",156,0.78
"Th17","DAG",157,0.79
"Th17","DAG",158,0.8
"Th17","DAG",159,0.81
"Th17","DAG",160,0.82
"Th17","DAG",161,0.835
"Th17","DAG",162,0.845
"Th17","DAG",163,0.845
"Th17","DAG",164,0.84
"Th17","DAG",165,0.84
"Th17","DAG",166,0.83
"Th17","DAG",167,0.81
"Th17","DAG",168,0.79
"Th17","DAG",169,0.765
"Th17","DAG",170,0.735
"Th17","DAG",171,0.71
"Th17","DAG",172,0.675
"Th17","DAG",173,0.635
"Th17","DAG",174,0.605
"Th17","DAG",175,0.57
"Th17","DAG",176,0.535
"Th17","DAG",177,0.49
"Th17","DAG",178,0.475
"Th17","DAG",179,0.445
"Th17","DAG",180,0.415
"Th17","DAG",181,0.4
"Th17","DAG",182,0.375
"Th17","DAG",183,0.345
"Th17","DAG",184,0.32
"Th17","DAG",185,0.31
"Th17","DAG",186,0.305
"Th17","DAG",187,0.295
"Th17","DAG",188,0.275
"Th17","DAG",189,0.315
"Th17","DAG",190,0.355
"Th17","DAG",191,0.37
"Th17","DAG",192,0.375
"Th17","DAG",193,0.425
"Th17","DAG",194,0.455
"Th17","DAG",195,0.445
"Th17","DAG",196,0.515
"Th17","DAG",197,0.54
"Th17","DAG",198,0.56
"Th17","DAG",199,0.6
"Th17","DAG",200,0.605
"Th17","Calcineurin",0,0
"Th17","Calcineurin",1,0
"Th17","Calcineurin",2,0
"Th17","Calcineurin",3,0
